fold,seed,policy,representation,target_budget,budget,rows,simulated_second_calls,effective_budget,call_rate,mean_score_acquired,C_D_reference,budget_semantics,macro_f1,malicious_recall,false_positive_rate,tn,fp,fn,tp,C,D,C_minus_D,utility_lambda_0_0,utility_lambda_0_01,utility_lambda_0_05,group
3,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.49096462204123187,0.9645,0.0,0,0,71,1929,0,0,0,0.0,0.0,0.0,malware:Geodo
3,42,confidence_budget,v60_rule,1.1,1.1,2000,312,1.156,0.156,0.0,first_temporal,exact_quota,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,0.0,-0.00156,-0.0078000000000000005,benign:Facetime
3,42,confidence_budget,v60_rule,1.1,1.1,2000,88,1.044,0.044,0.0,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,70,0,70,70.0,69.99956,69.9978,malware:Geodo
3,42,hashrandom_budget,v60_rule,1.1,1.1,2000,188,1.094,0.094,0.0,first_temporal,exact_quota,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,0.0,-0.0009400000000000001,-0.0047,benign:Facetime
3,42,hashrandom_budget,v60_rule,1.1,1.1,2000,212,1.106,0.106,0.0,first_temporal,exact_quota,0.49251459020553157,0.9705,0.0,0,0,59,1941,12,0,12,12.0,11.99894,11.9947,malware:Geodo
3,42,probability_only_gain_classifier,v60_rule_or_gain,1.1,1.1,2000,346,1.173,0.173,-3.0860270968089446e-06,first_temporal,exact_quota,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,0.0,-0.00173,-0.00865,benign:Facetime
3,42,probability_only_gain_classifier,v60_rule_or_gain,1.1,1.1,2000,54,1.027,0.027,0.001862644305631142,first_temporal,exact_quota,0.49096462204123187,0.9645,0.0,0,0,71,1929,0,0,0,0.0,-0.00027,-0.00135,malware:Geodo
3,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.1,1.1,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,0.0,0.0,0.0,benign:Facetime
3,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.1,1.1,2000,400,1.2,0.2,1.3224354385717114e-05,first_temporal,exact_quota,0.49096462204123187,0.9645,0.0,0,0,71,1929,0,0,0,0.0,-0.002,-0.01,malware:Geodo
3,42,probability_only_gain_regression,v60_rule_or_gain,1.1,1.1,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,0.0,0.0,0.0,benign:Facetime
3,42,probability_only_gain_regression,v60_rule_or_gain,1.1,1.1,2000,400,1.2,0.2,0.00020559502674625746,first_temporal,exact_quota,0.49096462204123187,0.9645,0.0,0,0,71,1929,0,0,0,0.0,-0.002,-0.01,malware:Geodo
3,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.1,1.1,2000,147,1.0735,0.0735,0.0028628597608093,first_temporal,exact_quota,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,0.0,-0.000735,-0.0036750000000000003,benign:Facetime
3,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.1,1.1,2000,253,1.1265,0.1265,0.017327513202873332,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,70,0,70,70.0,69.998735,69.993675,malware:Geodo
3,42,confidence_budget,v60_rule,1.25,1.25,2000,912,1.456,0.456,0.0,first_temporal,exact_quota,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,0.0,-0.004560000000000001,-0.0228,benign:Facetime
3,42,confidence_budget,v60_rule,1.25,1.25,2000,88,1.044,0.044,0.0,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,70,0,70,70.0,69.99956,69.9978,malware:Geodo
3,42,hashrandom_budget,v60_rule,1.25,1.25,2000,477,1.2385,0.2385,0.0,first_temporal,exact_quota,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,0.0,-0.0023850000000000004,-0.011925000000000002,benign:Facetime
3,42,hashrandom_budget,v60_rule,1.25,1.25,2000,523,1.2615,0.2615,0.0,first_temporal,exact_quota,0.4939271255060729,0.976,0.0,0,0,48,1952,23,0,23,23.0,22.997385,22.986925,malware:Geodo
3,42,probability_only_gain_classifier,v60_rule_or_gain,1.25,1.25,2000,346,1.173,0.173,-3.0860270968089446e-06,first_temporal,exact_quota,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,0.0,-0.00173,-0.00865,benign:Facetime
3,42,probability_only_gain_classifier,v60_rule_or_gain,1.25,1.25,2000,654,1.327,0.327,0.00015014597439965324,first_temporal,exact_quota,0.49096462204123187,0.9645,0.0,0,0,71,1929,0,0,0,0.0,-0.00327,-0.01635,malware:Geodo
3,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.25,1.25,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,0.0,0.0,0.0,benign:Facetime
3,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.25,1.25,2000,1000,1.5,0.5,2.158269757577007e-06,first_temporal,exact_quota,0.49096462204123187,0.9645,0.0,0,0,71,1929,0,0,0,0.0,-0.005,-0.025,malware:Geodo
3,42,probability_only_gain_regression,v60_rule_or_gain,1.25,1.25,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,0.0,0.0,0.0,benign:Facetime
3,42,probability_only_gain_regression,v60_rule_or_gain,1.25,1.25,2000,1000,1.5,0.5,7.29560804725121e-05,first_temporal,exact_quota,0.49096462204123187,0.9645,0.0,0,0,71,1929,0,0,0,0.0,-0.005,-0.025,malware:Geodo
3,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.25,1.25,2000,747,1.3735,0.3735,0.0028628597608093,first_temporal,exact_quota,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,0.0,-0.003735,-0.018675,benign:Facetime
3,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.25,1.25,2000,253,1.1265,0.1265,0.017327513202873332,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,70,0,70,70.0,69.998735,69.993675,malware:Geodo
3,42,confidence_budget,v60_rule,1.5,1.5,2000,1911,1.9555,0.9555,0.0,first_temporal,exact_quota,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,0.0,-0.009555,-0.047775000000000005,benign:Facetime
3,42,confidence_budget,v60_rule,1.5,1.5,2000,89,1.0445,0.0445,0.0,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,70,0,70,70.0,69.999555,69.997775,malware:Geodo
3,42,hashrandom_budget,v60_rule,1.5,1.5,2000,987,1.4935,0.4935,0.0,first_temporal,exact_quota,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,0.0,-0.004935,-0.024675,benign:Facetime
3,42,hashrandom_budget,v60_rule,1.5,1.5,2000,1013,1.5065,0.5065,0.0,first_temporal,exact_quota,0.49622166246851385,0.985,0.0,0,0,30,1970,41,0,41,41.0,40.994935,40.974675,malware:Geodo
3,42,probability_only_gain_classifier,v60_rule_or_gain,1.5,1.5,2000,346,1.173,0.173,-3.0860270968089446e-06,first_temporal,exact_quota,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,0.0,-0.00173,-0.00865,benign:Facetime
3,42,probability_only_gain_classifier,v60_rule_or_gain,1.5,1.5,2000,1654,1.827,0.827,5.6962872942075295e-05,first_temporal,exact_quota,0.49096462204123187,0.9645,0.0,0,0,71,1929,0,0,0,0.0,-0.00827,-0.041350000000000005,malware:Geodo
3,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.5,1.5,2000,168,1.084,0.084,-1.096406528895967e-05,first_temporal,exact_quota,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,0.0,-0.0008399999999999999,-0.004200000000000001,benign:Facetime
3,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.5,1.5,2000,1832,1.916,0.916,-2.0257686165325582e-06,first_temporal,exact_quota,0.49096462204123187,0.9645,0.0,0,0,71,1929,0,0,0,0.0,-0.00916,-0.04580000000000001,malware:Geodo
3,42,probability_only_gain_regression,v60_rule_or_gain,1.5,1.5,2000,88,1.044,0.044,-2.1456649004598214e-05,first_temporal,exact_quota,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,0.0,-0.00044,-0.0022,benign:Facetime
3,42,probability_only_gain_regression,v60_rule_or_gain,1.5,1.5,2000,1912,1.956,0.956,3.0778005506802285e-05,first_temporal,exact_quota,0.49096462204123187,0.9645,0.0,0,0,71,1929,0,0,0,0.0,-0.00956,-0.0478,malware:Geodo
3,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.5,1.5,2000,1620,1.81,0.81,0.002837659803317776,first_temporal,exact_quota,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,0.0,-0.0081,-0.0405,benign:Facetime
3,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.5,1.5,2000,380,1.19,0.19,0.012251610154296893,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,70,0,70,70.0,69.9981,69.9905,malware:Geodo
3,42,confidence_budget,v60_rule,2.0,2.0,2000,2000,2.0,1.0,0.0,first_temporal,exact_quota,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,0.0,-0.01,-0.05,benign:Facetime
3,42,confidence_budget,v60_rule,2.0,2.0,2000,2000,2.0,1.0,0.0,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,70,0,70,70.0,69.99,69.95,malware:Geodo
3,42,hashrandom_budget,v60_rule,2.0,2.0,2000,2000,2.0,1.0,0.0,first_temporal,exact_quota,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,0.0,-0.01,-0.05,benign:Facetime
3,42,hashrandom_budget,v60_rule,2.0,2.0,2000,2000,2.0,1.0,0.0,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,70,0,70,70.0,69.99,69.95,malware:Geodo
3,42,probability_only_gain_classifier,v60_rule_or_gain,2.0,2.0,2000,2000,2.0,1.0,-0.007160085941891459,first_temporal,exact_quota,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,0.0,-0.01,-0.05,benign:Facetime
3,42,probability_only_gain_classifier,v60_rule_or_gain,2.0,2.0,2000,2000,2.0,1.0,-0.010313808350921296,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,70,0,70,70.0,69.99,69.95,malware:Geodo
3,42,post_first_temporal_gain_classifier,v60_rule_or_gain,2.0,2.0,2000,2000,2.0,1.0,-0.017655874031288845,first_temporal,exact_quota,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,0.0,-0.01,-0.05,benign:Facetime
3,42,post_first_temporal_gain_classifier,v60_rule_or_gain,2.0,2.0,2000,2000,2.0,1.0,-0.014479845251522554,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,70,0,70,70.0,69.99,69.95,malware:Geodo
3,42,probability_only_gain_regression,v60_rule_or_gain,2.0,2.0,2000,2000,2.0,1.0,-0.019306387981216176,first_temporal,exact_quota,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,0.0,-0.01,-0.05,benign:Facetime
3,42,probability_only_gain_regression,v60_rule_or_gain,2.0,2.0,2000,2000,2.0,1.0,-0.01031504101365412,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,70,0,70,70.0,69.99,69.95,malware:Geodo
3,42,post_first_temporal_gain_regression,v60_rule_or_gain,2.0,2.0,2000,2000,2.0,1.0,0.00011503293907435363,first_temporal,exact_quota,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,0.0,-0.01,-0.05,benign:Facetime
3,42,post_first_temporal_gain_regression,v60_rule_or_gain,2.0,2.0,2000,2000,2.0,1.0,-0.01477449841750721,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,70,0,70,70.0,69.99,69.95,malware:Geodo
3,42,probability_only_gain_classifier_positive_stop,v60_rule_or_gain,,,2000,0,1.0,0.0,0.0,first_temporal,positive_score_stop,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,0.0,0.0,0.0,benign:Facetime
3,42,probability_only_gain_classifier_positive_stop,v60_rule_or_gain,,,2000,1,1.0005,0.0005,0.1007936729008742,first_temporal,positive_score_stop,0.49096462204123187,0.9645,0.0,0,0,71,1929,0,0,0,0.0,-5e-06,-2.5e-05,malware:Geodo
3,42,post_first_temporal_gain_classifier_positive_stop,v60_rule_or_gain,,,2000,0,1.0,0.0,0.0,first_temporal,positive_score_stop,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,0.0,0.0,0.0,benign:Facetime
3,42,post_first_temporal_gain_classifier_positive_stop,v60_rule_or_gain,,,2000,190,1.095,0.095,2.9507123066965954e-05,first_temporal,positive_score_stop,0.49096462204123187,0.9645,0.0,0,0,71,1929,0,0,0,0.0,-0.0009500000000000001,-0.00475,malware:Geodo
3,42,probability_only_gain_regression_positive_stop,v60_rule_or_gain,,,2000,0,1.0,0.0,0.0,first_temporal,positive_score_stop,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,0.0,0.0,0.0,benign:Facetime
3,42,probability_only_gain_regression_positive_stop,v60_rule_or_gain,,,2000,1,1.0005,0.0005,0.0884104942987869,first_temporal,positive_score_stop,0.49096462204123187,0.9645,0.0,0,0,71,1929,0,0,0,0.0,-5e-06,-2.5e-05,malware:Geodo
3,42,post_first_temporal_gain_regression_positive_stop,v60_rule_or_gain,,,2000,1946,1.9729999999999999,0.973,0.002499933754304964,first_temporal,positive_score_stop,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,0.0,-0.00973,-0.048650000000000006,benign:Facetime
3,42,post_first_temporal_gain_regression_positive_stop,v60_rule_or_gain,,,2000,396,1.198,0.198,0.011772433126844055,first_temporal,positive_score_stop,0.49987496874218557,0.9995,0.0,0,0,1,1999,70,0,70,70.0,69.99802,69.9901,malware:Geodo
4,42,confidence_budget,v60_rule,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,0.0,0.0,benign:Weibo
4,42,confidence_budget,v60_rule,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,0.0,0.0,malware:Miuref
4,42,hashrandom_budget,v60_rule,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,0.0,0.0,benign:Weibo
4,42,hashrandom_budget,v60_rule,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,0.0,0.0,malware:Miuref
4,42,probability_only_gain_classifier,v60_rule_or_gain,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,0.0,0.0,benign:Weibo
4,42,probability_only_gain_classifier,v60_rule_or_gain,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,0.0,0.0,malware:Miuref
4,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,0.0,0.0,benign:Weibo
4,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,0.0,0.0,malware:Miuref
4,42,probability_only_gain_regression,v60_rule_or_gain,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,0.0,0.0,benign:Weibo
4,42,probability_only_gain_regression,v60_rule_or_gain,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,0.0,0.0,malware:Miuref
4,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,0.0,0.0,benign:Weibo
4,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,0.0,0.0,malware:Miuref
4,42,confidence_budget,v60_rule,1.1,1.1,2000,13,1.0065,0.0065,0.0,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-6.500000000000001e-05,-0.000325,benign:Weibo
4,42,confidence_budget,v60_rule,1.1,1.1,2000,387,1.1935,0.1935,0.0,first_temporal,exact_quota,0.5,1.0,0.0,0,0,0,2000,1,0,1,1.0,0.998065,0.990325,malware:Miuref
4,42,hashrandom_budget,v60_rule,1.1,1.1,2000,208,1.104,0.104,0.0,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.0010400000000000001,-0.0052,benign:Weibo
4,42,hashrandom_budget,v60_rule,1.1,1.1,2000,192,1.096,0.096,0.0,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.0009599999999999999,-0.0048000000000000004,malware:Miuref
4,42,probability_only_gain_classifier,v60_rule_or_gain,1.1,1.1,2000,7,1.0035,0.0035,0.09531750101442614,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-3.5000000000000004e-05,-0.00017500000000000003,benign:Weibo
4,42,probability_only_gain_classifier,v60_rule_or_gain,1.1,1.1,2000,393,1.1965,0.1965,7.94375641611406e-06,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.001965,-0.009825,malware:Miuref
4,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.1,1.1,2000,400,1.2,0.2,0.3286805703218003,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.002,-0.01,benign:Weibo
4,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.1,1.1,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,0.0,0.0,malware:Miuref
4,42,probability_only_gain_regression,v60_rule_or_gain,1.1,1.1,2000,10,1.005,0.005,0.005531143955520289,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-5e-05,-0.00025,benign:Weibo
4,42,probability_only_gain_regression,v60_rule_or_gain,1.1,1.1,2000,390,1.195,0.195,5.675371840526868e-05,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.00195,-0.00975,malware:Miuref
4,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.1,1.1,2000,400,1.2,0.2,0.8273826394499777,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.002,-0.01,benign:Weibo
4,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.1,1.1,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,0.0,0.0,malware:Miuref
4,42,confidence_budget,v60_rule,1.25,1.25,2000,80,1.04,0.04,0.0,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.0004,-0.002,benign:Weibo
4,42,confidence_budget,v60_rule,1.25,1.25,2000,920,1.46,0.46,0.0,first_temporal,exact_quota,0.5,1.0,0.0,0,0,0,2000,1,0,1,1.0,0.9954,0.977,malware:Miuref
4,42,hashrandom_budget,v60_rule,1.25,1.25,2000,525,1.2625,0.2625,0.0,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.002625,-0.013125,benign:Weibo
4,42,hashrandom_budget,v60_rule,1.25,1.25,2000,475,1.2375,0.2375,0.0,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.002375,-0.011875,malware:Miuref
4,42,probability_only_gain_classifier,v60_rule_or_gain,1.25,1.25,2000,7,1.0035,0.0035,0.09531750101442614,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-3.5000000000000004e-05,-0.00017500000000000003,benign:Weibo
4,42,probability_only_gain_classifier,v60_rule_or_gain,1.25,1.25,2000,993,1.4965,0.4965,6.748959448835426e-06,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.004965,-0.024825000000000003,malware:Miuref
4,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.25,1.25,2000,887,1.4435,0.4435,0.1483438834778183,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.004435000000000001,-0.022175,benign:Weibo
4,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.25,1.25,2000,113,1.0565,0.0565,2.2601666863899255e-05,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.0005650000000000001,-0.0028250000000000003,malware:Miuref
4,42,probability_only_gain_regression,v60_rule_or_gain,1.25,1.25,2000,10,1.005,0.005,0.005531143955520289,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-5e-05,-0.00025,benign:Weibo
4,42,probability_only_gain_regression,v60_rule_or_gain,1.25,1.25,2000,990,1.495,0.495,4.160099036193025e-05,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.00495,-0.02475,malware:Miuref
4,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.25,1.25,2000,919,1.4595,0.4595,0.4106593256781157,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.004595,-0.022975000000000002,benign:Weibo
4,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.25,1.25,2000,81,1.0405,0.0405,0.015026564848434983,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.00040500000000000003,-0.002025,malware:Miuref
4,42,confidence_budget,v60_rule,1.5,1.5,2000,136,1.068,0.068,0.0,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.00068,-0.0034000000000000002,benign:Weibo
4,42,confidence_budget,v60_rule,1.5,1.5,2000,1864,1.932,0.932,0.0,first_temporal,exact_quota,0.5,1.0,0.0,0,0,0,2000,1,0,1,1.0,0.99068,0.9534,malware:Miuref
4,42,hashrandom_budget,v60_rule,1.5,1.5,2000,1020,1.51,0.51,0.0,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.0051,-0.0255,benign:Weibo
4,42,hashrandom_budget,v60_rule,1.5,1.5,2000,980,1.49,0.49,0.0,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.004900000000000001,-0.0245,malware:Miuref
4,42,probability_only_gain_classifier,v60_rule_or_gain,1.5,1.5,2000,7,1.0035,0.0035,0.09531750101442614,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-3.5000000000000004e-05,-0.00017500000000000003,benign:Weibo
4,42,probability_only_gain_classifier,v60_rule_or_gain,1.5,1.5,2000,1993,1.9965000000000002,0.9965,6.356289095816106e-06,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.009965,-0.049825,malware:Miuref
4,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.5,1.5,2000,1327,1.6635,0.6635,0.0991581601738164,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.006634999999999999,-0.033175,benign:Weibo
4,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.5,1.5,2000,673,1.3365,0.3365,7.5644669999166485e-06,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.0033650000000000004,-0.016825,malware:Miuref
4,42,probability_only_gain_regression,v60_rule_or_gain,1.5,1.5,2000,10,1.005,0.005,0.005531143955520289,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-5e-05,-0.00025,benign:Weibo
4,42,probability_only_gain_regression,v60_rule_or_gain,1.5,1.5,2000,1990,1.995,0.995,3.665160683018654e-05,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.00995,-0.04975,malware:Miuref
4,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.5,1.5,2000,966,1.483,0.483,0.39072868660263826,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.00483,-0.02415,benign:Weibo
4,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.5,1.5,2000,1034,1.517,0.517,0.0015943234550102406,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.00517,-0.02585,malware:Miuref
4,42,confidence_budget,v60_rule,2.0,2.0,2000,2000,2.0,1.0,0.0,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.01,-0.05,benign:Weibo
4,42,confidence_budget,v60_rule,2.0,2.0,2000,2000,2.0,1.0,0.0,first_temporal,exact_quota,0.5,1.0,0.0,0,0,0,2000,1,0,1,1.0,0.99,0.95,malware:Miuref
4,42,hashrandom_budget,v60_rule,2.0,2.0,2000,2000,2.0,1.0,0.0,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.01,-0.05,benign:Weibo
4,42,hashrandom_budget,v60_rule,2.0,2.0,2000,2000,2.0,1.0,0.0,first_temporal,exact_quota,0.5,1.0,0.0,0,0,0,2000,1,0,1,1.0,0.99,0.95,malware:Miuref
4,42,probability_only_gain_classifier,v60_rule_or_gain,2.0,2.0,2000,2000,2.0,1.0,0.0003321580575370407,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.01,-0.05,benign:Weibo
4,42,probability_only_gain_classifier,v60_rule_or_gain,2.0,2.0,2000,2000,2.0,1.0,5.861442453664669e-06,first_temporal,exact_quota,0.5,1.0,0.0,0,0,0,2000,1,0,1,1.0,0.99,0.95,malware:Miuref
4,42,post_first_temporal_gain_classifier,v60_rule_or_gain,2.0,2.0,2000,2000,2.0,1.0,0.06579133943647862,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.01,-0.05,benign:Weibo
4,42,post_first_temporal_gain_classifier,v60_rule_or_gain,2.0,2.0,2000,2000,2.0,1.0,-0.0001956821904383373,first_temporal,exact_quota,0.5,1.0,0.0,0,0,0,2000,1,0,1,1.0,0.99,0.95,malware:Miuref
4,42,probability_only_gain_regression,v60_rule_or_gain,2.0,2.0,2000,2000,2.0,1.0,3.4817599430821287e-05,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.01,-0.05,benign:Weibo
