fold,seed,policy,representation,target_budget,budget,rows,simulated_second_calls,effective_budget,call_rate,mean_score_acquired,C_D_reference,budget_semantics,macro_f1,malicious_recall,false_positive_rate,tn,fp,fn,tp,C,D,C_minus_D,utility_lambda_0_0,utility_lambda_0_01,utility_lambda_0_05,mean_delta
4,42,post_first_temporal_gain_regression_positive_stop,v60_rule_or_gain,,,4000,2154,1.5385,0.5385,0.1760065750871444,first_temporal,positive_score_stop,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.005385,-0.026925,0.0
4,42,probability_only_gain_classifier,v60_rule_or_gain,1.0,1.0,4000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,0.0,0.0,0.0
4,42,probability_only_gain_classifier,v60_rule_or_gain,1.1,1.1,4000,400,1.1,0.1,0.0016758610084312,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.001,-0.005000000000000001,0.0
4,42,probability_only_gain_classifier,v60_rule_or_gain,1.25,1.25,4000,1000,1.25,0.25,0.0006739242238336,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.0025,-0.0125,0.0
4,42,probability_only_gain_classifier,v60_rule_or_gain,1.5,1.5,4000,2000,1.5,0.5,0.0003399452956344,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.005,-0.025,0.0
4,42,probability_only_gain_classifier,v60_rule_or_gain,2.0,2.0,4000,4000,2.0,1.0,0.0001690097499953,first_temporal,exact_quota,1.0,1.0,0.0,2000,0,0,2000,1,0,1,0.00025,-0.00975,-0.04975,0.00025
4,42,probability_only_gain_classifier_positive_stop,v60_rule_or_gain,,,4000,3993,1.99825,0.99825,0.0001727655245088,first_temporal,positive_score_stop,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.0099825,-0.0499125,0.0
4,42,probability_only_gain_regression,v60_rule_or_gain,1.0,1.0,4000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,0.0,0.0,0.0
4,42,probability_only_gain_regression,v60_rule_or_gain,1.1,1.1,4000,400,1.1,0.1,0.0001936134743331,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.001,-0.005000000000000001,0.0
4,42,probability_only_gain_regression,v60_rule_or_gain,1.25,1.25,4000,1000,1.25,0.25,9.649642001351386e-05,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.0025,-0.0125,0.0
4,42,probability_only_gain_regression,v60_rule_or_gain,1.5,1.5,4000,2000,1.5,0.5,6.412406857363706e-05,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.005,-0.025,0.0
4,42,probability_only_gain_regression,v60_rule_or_gain,2.0,2.0,4000,4000,2.0,1.0,3.469788552160106e-05,first_temporal,exact_quota,1.0,1.0,0.0,2000,0,0,2000,1,0,1,0.00025,-0.00975,-0.04975,0.00025
4,42,probability_only_gain_regression_positive_stop,v60_rule_or_gain,,,4000,3996,1.999,0.999,4.419915149369154e-05,first_temporal,positive_score_stop,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.00999,-0.04995,0.0
