schema_version,strategy,application,sample_count,benign_rate,malicious_rate,suspicious_rate,unknown_rate,alert_rate,average_risk_score,average_agent_calls
1.0,temporal_gate_only,ctu-matrix,413,0.0,0.014527845036319613,0.9782082324455206,0.007263922518159807,0.9927360774818402,0.9279244947949948,2.9661016949152543
1.0,temporal_gate_only,datova-schranka,618,0.01779935275080906,0.014563106796116505,0.2588996763754045,0.7087378640776699,0.27346278317152106,0.323022235970711,2.27831715210356
1.0,temporal_gate_only,discord,2692,0.006686478454680535,0.1935364041604755,0.6452451708766717,0.15453194650817237,0.8387815750371471,0.8659229448792147,2.9093610698365526
1.0,temporal_gate_only,dns-doh,1657,0.003621001810500905,0.38141219070609533,0.5528062764031382,0.06216053108026554,0.9342184671092335,0.9131349025107296,2.9450814725407364
1.0,temporal_gate_only,docker-auth,1249,0.0,0.018414731785428344,0.9815852682145717,0.0,1.0,0.9986843942277773,3.0
1.0,temporal_gate_only,docker-registry,1655,0.0,0.4501510574018127,0.5498489425981873,0.0,1.0,0.9990685291405744,3.0
1.0,temporal_gate_only,dopravniinfo-api,1391,0.017253774263120056,0.10783608914450037,0.8375269590222861,0.037383177570093455,0.9453630481667865,0.8717296143039028,2.9511143062544933
1.0,temporal_gate_only,dropbox,6786,0.013409961685823755,0.34703801945181256,0.5669024462127911,0.07264957264957266,0.9139404656646036,0.9120152166250974,2.9406130268199235
1.0,temporal_gate_only,duckduckgo,677,0.008862629246676515,0.09601181683899557,0.8906942392909897,0.004431314623338257,0.9867060561299852,0.9734216065452671,2.9881831610044314
1.0,temporal_gate_only,ea-games,2201,0.0027260336210813267,0.7337573830077238,0.2585188550658791,0.004997728305315766,0.9922762380736029,0.9875186077250839,2.99273057701045
1.0,temporal_gate_only,edge-ntp,1194,0.0,0.009212730318257957,0.9656616415410385,0.02512562814070352,0.9748743718592965,0.9785049780372823,2.9857621440536013
1.0,temporal_gate_only,eidentita,34,0.0,0.029411764705882353,0.5588235294117647,0.4117647058823529,0.5882352941176471,0.7083096027551156,2.8529411764705883
1.0,temporal_gate_only,ekasa,493,0.12778904665314403,0.20689655172413793,0.11561866125760649,0.5496957403651116,0.3225152129817444,0.39037365147745,2.3265720081135903
1.0,temporal_gate_only,eset-edf,5035,0.0,0.9692154915590864,0.030784508440913606,0.0,1.0,0.9992373159198107,3.0
1.0,temporal_gate_only,eset-edtd,1900,0.0015789473684210526,0.21473684210526317,0.7536842105263157,0.03,0.968421052631579,0.8931306697766505,2.993684210526316
1.0,temporal_gate_only,eset-epns,712,0.0,0.3061797752808989,0.6938202247191011,0.0,1.0,0.9989476402321488,3.0
