fold,policy,representation,target_budget,budget,rows,simulated_second_calls,effective_budget,call_rate,C_D_reference,budget_semantics,scope,macro_f1,malicious_recall,false_positive_rate,tn,fp,fn,tp,C,D,C_minus_D,mean_delta,utility_lambda_0_0,utility_lambda_0_01,utility_lambda_0_05
0,probability_only_gain_regression,frozen_gain_model,1.0,1.0,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9994999999687499,0.99975,0.00075,3997,3,1,3999,0,0,0,0.0,0.0,0.0,0.0
0,probability_only_gain_regression,frozen_gain_model,1.1,1.1,8000,800,1.1,0.1,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9994999999687499,0.99975,0.00075,3997,3,1,3999,0,0,0,0.0,0.0,-0.001,-0.005000000000000001
0,probability_only_gain_regression,frozen_gain_model,1.25,1.25,8000,2000,1.25,0.25,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9994999999687499,0.99975,0.00075,3997,3,1,3999,0,0,0,0.0,0.0,-0.0025,-0.0125
0,probability_only_gain_regression,frozen_gain_model,1.5,1.5,8000,4000,1.5,0.5,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9994999999687499,0.99975,0.00075,3997,3,1,3999,0,0,0,0.0,0.0,-0.005,-0.025
0,probability_only_gain_regression,frozen_gain_model,2.0,2.0,8000,8000,2.0,1.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.999874999998047,0.99975,0.0,4000,0,1,3999,3,0,3,0.000375,0.000375,-0.009625,-0.049625
0,probability_only_gain_regression_positive_stop,frozen_gain_model,,,8000,3998,1.4997500000000001,0.49975,first_temporal,positive_score_stop,outer_role_re-evaluation; no refit,0.9994999999687499,0.99975,0.00075,3997,3,1,3999,0,0,0,0.0,0.0,-0.0049975,-0.024987500000000003
0,post_first_temporal_gain_regression,frozen_gain_model,1.0,1.0,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9994999999687499,0.99975,0.00075,3997,3,1,3999,0,0,0,0.0,0.0,0.0,0.0
0,post_first_temporal_gain_regression,frozen_gain_model,1.1,1.1,8000,800,1.1,0.1,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.999874999998047,0.99975,0.0,4000,0,1,3999,3,0,3,0.000375,0.000375,-0.000625,-0.004625000000000001
0,post_first_temporal_gain_regression,frozen_gain_model,1.25,1.25,8000,2000,1.25,0.25,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.999874999998047,0.99975,0.0,4000,0,1,3999,3,0,3,0.000375,0.000375,-0.002125,-0.012125
0,post_first_temporal_gain_regression,frozen_gain_model,1.5,1.5,8000,4000,1.5,0.5,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.999874999998047,0.99975,0.0,4000,0,1,3999,3,0,3,0.000375,0.000375,-0.004625,-0.024625
0,post_first_temporal_gain_regression,frozen_gain_model,2.0,2.0,8000,8000,2.0,1.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.999874999998047,0.99975,0.0,4000,0,1,3999,3,0,3,0.000375,0.000375,-0.009625,-0.049625
0,post_first_temporal_gain_regression_positive_stop,frozen_gain_model,,,8000,7098,1.8872499999999999,0.88725,first_temporal,positive_score_stop,outer_role_re-evaluation; no refit,0.999874999998047,0.99975,0.0,4000,0,1,3999,3,0,3,0.000375,0.000375,-0.0084975,-0.0439875
0,probability_only_gain_classifier,frozen_gain_model,1.0,1.0,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9994999999687499,0.99975,0.00075,3997,3,1,3999,0,0,0,0.0,0.0,0.0,0.0
0,probability_only_gain_classifier,frozen_gain_model,1.1,1.1,8000,800,1.1,0.1,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9994999999687499,0.99975,0.00075,3997,3,1,3999,0,0,0,0.0,0.0,-0.001,-0.005000000000000001
0,probability_only_gain_classifier,frozen_gain_model,1.25,1.25,8000,2000,1.25,0.25,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9994999999687499,0.99975,0.00075,3997,3,1,3999,0,0,0,0.0,0.0,-0.0025,-0.0125
0,probability_only_gain_classifier,frozen_gain_model,1.5,1.5,8000,4000,1.5,0.5,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9994999999687499,0.99975,0.00075,3997,3,1,3999,0,0,0,0.0,0.0,-0.005,-0.025
0,probability_only_gain_classifier,frozen_gain_model,2.0,2.0,8000,8000,2.0,1.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.999874999998047,0.99975,0.0,4000,0,1,3999,3,0,3,0.000375,0.000375,-0.009625,-0.049625
0,probability_only_gain_classifier_positive_stop,frozen_gain_model,,,8000,3998,1.4997500000000001,0.49975,first_temporal,positive_score_stop,outer_role_re-evaluation; no refit,0.9994999999687499,0.99975,0.00075,3997,3,1,3999,0,0,0,0.0,0.0,-0.0049975,-0.024987500000000003
0,post_first_temporal_gain_classifier,frozen_gain_model,1.0,1.0,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9994999999687499,0.99975,0.00075,3997,3,1,3999,0,0,0,0.0,0.0,0.0,0.0
0,post_first_temporal_gain_classifier,frozen_gain_model,1.1,1.1,8000,800,1.1,0.1,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9994999999687499,0.99975,0.00075,3997,3,1,3999,0,0,0,0.0,0.0,-0.001,-0.005000000000000001
0,post_first_temporal_gain_classifier,frozen_gain_model,1.25,1.25,8000,2000,1.25,0.25,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9994999999687499,0.99975,0.00075,3997,3,1,3999,0,0,0,0.0,0.0,-0.0025,-0.0125
0,post_first_temporal_gain_classifier,frozen_gain_model,1.5,1.5,8000,4000,1.5,0.5,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9994999999687499,0.99975,0.00075,3997,3,1,3999,0,0,0,0.0,0.0,-0.005,-0.025
0,post_first_temporal_gain_classifier,frozen_gain_model,2.0,2.0,8000,8000,2.0,1.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.999874999998047,0.99975,0.0,4000,0,1,3999,3,0,3,0.000375,0.000375,-0.009625,-0.049625
0,post_first_temporal_gain_classifier_positive_stop,frozen_gain_model,,,8000,2769,1.346125,0.346125,first_temporal,positive_score_stop,outer_role_re-evaluation; no refit,0.9994999999687499,0.99975,0.00075,3997,3,1,3999,0,0,0,0.0,0.0,-0.0034612500000000004,-0.017306250000000002
0,first_temporal,frozen_rule,1.0,1.0,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9994999999687499,0.99975,0.00075,3997,3,1,3999,0,0,0,0.0,0.0,0.0,0.0
0,first_temporal,frozen_rule,1.1,1.1,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9994999999687499,0.99975,0.00075,3997,3,1,3999,0,0,0,0.0,0.0,0.0,0.0
0,first_temporal,frozen_rule,1.25,1.25,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9994999999687499,0.99975,0.00075,3997,3,1,3999,0,0,0,0.0,0.0,0.0,0.0
0,first_temporal,frozen_rule,1.5,1.5,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9994999999687499,0.99975,0.00075,3997,3,1,3999,0,0,0,0.0,0.0,0.0,0.0
0,first_temporal,frozen_rule,2.0,2.0,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9994999999687499,0.99975,0.00075,3997,3,1,3999,0,0,0,0.0,0.0,0.0,0.0
0,first_stats,frozen_rule,1.0,1.0,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9926245988473217,0.98525,0.0,4000,0,59,3941,3,58,-55,-0.006875,-0.006875,-0.006875,-0.006875
0,first_stats,frozen_rule,1.1,1.1,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9926245988473217,0.98525,0.0,4000,0,59,3941,3,58,-55,-0.006875,-0.006875,-0.006875,-0.006875
0,first_stats,frozen_rule,1.25,1.25,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9926245988473217,0.98525,0.0,4000,0,59,3941,3,58,-55,-0.006875,-0.006875,-0.006875,-0.006875
0,first_stats,frozen_rule,1.5,1.5,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9926245988473217,0.98525,0.0,4000,0,59,3941,3,58,-55,-0.006875,-0.006875,-0.006875,-0.006875
0,first_stats,frozen_rule,2.0,2.0,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9926245988473217,0.98525,0.0,4000,0,59,3941,3,58,-55,-0.006875,-0.006875,-0.006875,-0.006875
0,all_average,frozen_rule,1.0,1.0,8000,8000,2.0,1.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.999874999998047,0.99975,0.0,4000,0,1,3999,3,0,3,0.000375,0.000375,-0.009625,-0.049625
0,all_average,frozen_rule,1.1,1.1,8000,8000,2.0,1.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.999874999998047,0.99975,0.0,4000,0,1,3999,3,0,3,0.000375,0.000375,-0.009625,-0.049625
0,all_average,frozen_rule,1.25,1.25,8000,8000,2.0,1.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.999874999998047,0.99975,0.0,4000,0,1,3999,3,0,3,0.000375,0.000375,-0.009625,-0.049625
0,all_average,frozen_rule,1.5,1.5,8000,8000,2.0,1.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.999874999998047,0.99975,0.0,4000,0,1,3999,3,0,3,0.000375,0.000375,-0.009625,-0.049625
0,all_average,frozen_rule,2.0,2.0,8000,8000,2.0,1.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.999874999998047,0.99975,0.0,4000,0,1,3999,3,0,3,0.000375,0.000375,-0.009625,-0.049625
0,confidence_budget,frozen_rule,1.0,1.0,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9994999999687499,0.99975,0.00075,3997,3,1,3999,0,0,0,0.0,0.0,0.0,0.0
0,confidence_budget,frozen_rule,1.1,1.1,8000,800,1.1,0.1,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.999874999998047,0.99975,0.0,4000,0,1,3999,3,0,3,0.000375,0.000375,-0.000625,-0.004625000000000001
0,confidence_budget,frozen_rule,1.25,1.25,8000,2000,1.25,0.25,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.999874999998047,0.99975,0.0,4000,0,1,3999,3,0,3,0.000375,0.000375,-0.002125,-0.012125
0,confidence_budget,frozen_rule,1.5,1.5,8000,4000,1.5,0.5,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.999874999998047,0.99975,0.0,4000,0,1,3999,3,0,3,0.000375,0.000375,-0.004625,-0.024625
0,confidence_budget,frozen_rule,2.0,2.0,8000,8000,2.0,1.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.999874999998047,0.99975,0.0,4000,0,1,3999,3,0,3,0.000375,0.000375,-0.009625,-0.049625
0,hashrandom_budget,frozen_rule,1.0,1.0,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9994999999687499,0.99975,0.00075,3997,3,1,3999,0,0,0,0.0,0.0,0.0,0.0
0,hashrandom_budget,frozen_rule,1.1,1.1,8000,800,1.1,0.1,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9994999999687499,0.99975,0.00075,3997,3,1,3999,0,0,0,0.0,0.0,-0.001,-0.005000000000000001
0,hashrandom_budget,frozen_rule,1.25,1.25,8000,2000,1.25,0.25,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9994999999687499,0.99975,0.00075,3997,3,1,3999,0,0,0,0.0,0.0,-0.0025,-0.0125
0,hashrandom_budget,frozen_rule,1.5,1.5,8000,4000,1.5,0.5,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.99975,0.99975,0.00025,3999,1,1,3999,2,0,2,0.00025,0.00025,-0.00475,-0.02475
0,hashrandom_budget,frozen_rule,2.0,2.0,8000,8000,2.0,1.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.999874999998047,0.99975,0.0,4000,0,1,3999,3,0,3,0.000375,0.000375,-0.009625,-0.049625
1,probability_only_gain_regression,frozen_gain_model,1.0,1.0,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9646174320004164,0.95,0.02075,3917,83,200,3800,0,0,0,0.0,0.0,0.0,0.0
1,probability_only_gain_regression,frozen_gain_model,1.1,1.1,8000,800,1.1,0.1,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9731086933637618,0.9485,0.00225,3991,9,206,3794,77,9,68,0.0085,0.0085,0.007500000000000001,0.0034999999999999996
1,probability_only_gain_regression,frozen_gain_model,1.25,1.25,8000,2000,1.25,0.25,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9729834506750041,0.94825,0.00225,3991,9,207,3793,77,10,67,0.008375,0.008375,0.005875,-0.004125
1,probability_only_gain_regression,frozen_gain_model,1.5,1.5,8000,4000,1.5,0.5,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9728582055906186,0.948,0.00225,3991,9,208,3792,77,11,66,0.00825,0.00825,0.0032500000000000003,-0.01675
1,probability_only_gain_regression,frozen_gain_model,2.0,2.0,8000,8000,2.0,1.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9668433929462541,0.936,0.00225,3991,9,256,3744,77,59,18,0.00225,0.00225,-0.00775,-0.04775
1,probability_only_gain_regression_positive_stop,frozen_gain_model,,,8000,3772,1.4715,0.4715,first_temporal,positive_score_stop,outer_role_re-evaluation; no refit,0.9728582055906186,0.948,0.00225,3991,9,208,3792,77,11,66,0.00825,0.00825,0.003535000000000001,-0.015324999999999998
1,post_first_temporal_gain_regression,frozen_gain_model,1.0,1.0,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9646174320004164,0.95,0.02075,3917,83,200,3800,0,0,0,0.0,0.0,0.0,0.0
1,post_first_temporal_gain_regression,frozen_gain_model,1.1,1.1,8000,800,1.1,0.1,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9614759224515321,0.9365,0.0135,3946,54,254,3746,32,57,-25,-0.003125,-0.003125,-0.004125,-0.008125
1,post_first_temporal_gain_regression,frozen_gain_model,1.25,1.25,8000,2000,1.25,0.25,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9614759224515321,0.9365,0.0135,3946,54,254,3746,32,57,-25,-0.003125,-0.003125,-0.005625,-0.015625
1,post_first_temporal_gain_regression,frozen_gain_model,1.5,1.5,8000,4000,1.5,0.5,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9614759224515321,0.9365,0.0135,3946,54,254,3746,32,57,-25,-0.003125,-0.003125,-0.008125,-0.028125
1,post_first_temporal_gain_regression,frozen_gain_model,2.0,2.0,8000,8000,2.0,1.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9668433929462541,0.936,0.00225,3991,9,256,3744,77,59,18,0.00225,0.00225,-0.00775,-0.04775
1,post_first_temporal_gain_regression_positive_stop,frozen_gain_model,,,8000,1414,1.17675,0.17675,first_temporal,positive_score_stop,outer_role_re-evaluation; no refit,0.9614759224515321,0.9365,0.0135,3946,54,254,3746,32,57,-25,-0.003125,-0.003125,-0.0048925,-0.011962500000000001
1,probability_only_gain_classifier,frozen_gain_model,1.0,1.0,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9646174320004164,0.95,0.02075,3917,83,200,3800,0,0,0,0.0,0.0,0.0,0.0
1,probability_only_gain_classifier,frozen_gain_model,1.1,1.1,8000,800,1.1,0.1,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9731086933637618,0.9485,0.00225,3991,9,206,3794,77,9,68,0.0085,0.0085,0.007500000000000001,0.0034999999999999996
1,probability_only_gain_classifier,frozen_gain_model,1.25,1.25,8000,2000,1.25,0.25,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9731086933637618,0.9485,0.00225,3991,9,206,3794,77,9,68,0.0085,0.0085,0.006,-0.004
1,probability_only_gain_classifier,frozen_gain_model,1.5,1.5,8000,4000,1.5,0.5,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9731086933637618,0.9485,0.00225,3991,9,206,3794,77,9,68,0.0085,0.0085,0.0035000000000000005,-0.0165
1,probability_only_gain_classifier,frozen_gain_model,2.0,2.0,8000,8000,2.0,1.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9668433929462541,0.936,0.00225,3991,9,256,3744,77,59,18,0.00225,0.00225,-0.00775,-0.04775
1,probability_only_gain_classifier_positive_stop,frozen_gain_model,,,8000,110,1.01375,0.01375,first_temporal,positive_score_stop,outer_role_re-evaluation; no refit,0.9731086933637618,0.9485,0.00225,3991,9,206,3794,77,9,68,0.0085,0.0085,0.0083625,0.0078125
1,post_first_temporal_gain_classifier,frozen_gain_model,1.0,1.0,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9646174320004164,0.95,0.02075,3917,83,200,3800,0,0,0,0.0,0.0,0.0,0.0
1,post_first_temporal_gain_classifier,frozen_gain_model,1.1,1.1,8000,800,1.1,0.1,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9614759224515321,0.9365,0.0135,3946,54,254,3746,32,57,-25,-0.003125,-0.003125,-0.004125,-0.008125
1,post_first_temporal_gain_classifier,frozen_gain_model,1.25,1.25,8000,2000,1.25,0.25,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9614759224515321,0.9365,0.0135,3946,54,254,3746,32,57,-25,-0.003125,-0.003125,-0.005625,-0.015625
1,post_first_temporal_gain_classifier,frozen_gain_model,1.5,1.5,8000,4000,1.5,0.5,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9613506019635927,0.93625,0.0135,3946,54,255,3745,32,58,-26,-0.00325,-0.00325,-0.00825,-0.02825
1,post_first_temporal_gain_classifier,frozen_gain_model,2.0,2.0,8000,8000,2.0,1.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9668433929462541,0.936,0.00225,3991,9,256,3744,77,59,18,0.00225,0.00225,-0.00775,-0.04775
1,post_first_temporal_gain_classifier_positive_stop,frozen_gain_model,,,8000,169,1.021125,0.021125,first_temporal,positive_score_stop,outer_role_re-evaluation; no refit,0.9614759224515321,0.9365,0.0135,3946,54,254,3746,32,57,-25,-0.003125,-0.003125,-0.0033362500000000002,-0.00418125
1,first_temporal,frozen_rule,1.0,1.0,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9646174320004164,0.95,0.02075,3917,83,200,3800,0,0,0,0.0,0.0,0.0,0.0
1,first_temporal,frozen_rule,1.1,1.1,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9646174320004164,0.95,0.02075,3917,83,200,3800,0,0,0,0.0,0.0,0.0,0.0
1,first_temporal,frozen_rule,1.25,1.25,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9646174320004164,0.95,0.02075,3917,83,200,3800,0,0,0,0.0,0.0,0.0,0.0
1,first_temporal,frozen_rule,1.5,1.5,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9646174320004164,0.95,0.02075,3917,83,200,3800,0,0,0,0.0,0.0,0.0,0.0
1,first_temporal,frozen_rule,2.0,2.0,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9646174320004164,0.95,0.02075,3917,83,200,3800,0,0,0,0.0,0.0,0.0,0.0
1,first_stats,frozen_rule,1.0,1.0,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9535693347106721,0.919,0.01175,3953,47,324,3676,118,206,-88,-0.011,-0.011,-0.011,-0.011
1,first_stats,frozen_rule,1.1,1.1,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9535693347106721,0.919,0.01175,3953,47,324,3676,118,206,-88,-0.011,-0.011,-0.011,-0.011
1,first_stats,frozen_rule,1.25,1.25,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9535693347106721,0.919,0.01175,3953,47,324,3676,118,206,-88,-0.011,-0.011,-0.011,-0.011
1,first_stats,frozen_rule,1.5,1.5,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9535693347106721,0.919,0.01175,3953,47,324,3676,118,206,-88,-0.011,-0.011,-0.011,-0.011
1,first_stats,frozen_rule,2.0,2.0,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9535693347106721,0.919,0.01175,3953,47,324,3676,118,206,-88,-0.011,-0.011,-0.011,-0.011
1,all_average,frozen_rule,1.0,1.0,8000,8000,2.0,1.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9668433929462541,0.936,0.00225,3991,9,256,3744,77,59,18,0.00225,0.00225,-0.00775,-0.04775
1,all_average,frozen_rule,1.1,1.1,8000,8000,2.0,1.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9668433929462541,0.936,0.00225,3991,9,256,3744,77,59,18,0.00225,0.00225,-0.00775,-0.04775
1,all_average,frozen_rule,1.25,1.25,8000,8000,2.0,1.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9668433929462541,0.936,0.00225,3991,9,256,3744,77,59,18,0.00225,0.00225,-0.00775,-0.04775
1,all_average,frozen_rule,1.5,1.5,8000,8000,2.0,1.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9668433929462541,0.936,0.00225,3991,9,256,3744,77,59,18,0.00225,0.00225,-0.00775,-0.04775
1,all_average,frozen_rule,2.0,2.0,8000,8000,2.0,1.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9668433929462541,0.936,0.00225,3991,9,256,3744,77,59,18,0.00225,0.00225,-0.00775,-0.04775
1,confidence_budget,frozen_rule,1.0,1.0,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9646174320004164,0.95,0.02075,3917,83,200,3800,0,0,0,0.0,0.0,0.0,0.0
1,confidence_budget,frozen_rule,1.1,1.1,8000,800,1.1,0.1,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9669687669046563,0.93625,0.00225,3991,9,255,3745,77,58,19,0.002375,0.002375,0.001375,-0.002625000000000001
1,confidence_budget,frozen_rule,1.25,1.25,8000,2000,1.25,0.25,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9668433929462541,0.936,0.00225,3991,9,256,3744,77,59,18,0.00225,0.00225,-0.0002500000000000002,-0.01025
1,confidence_budget,frozen_rule,1.5,1.5,8000,4000,1.5,0.5,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9668433929462541,0.936,0.00225,3991,9,256,3744,77,59,18,0.00225,0.00225,-0.0027500000000000003,-0.022750000000000003
