group,policy,representation,target_budget,budget,rows,simulated_second_calls,C,D,C_minus_D,tn,fp,fn,tp,effective_budget,call_rate,mean_delta,malicious_recall,false_positive_rate
benign:BitTorrent,all_average,frozen_rule,1.0,1.0,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:BitTorrent,all_average,frozen_rule,1.1,1.1,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:BitTorrent,all_average,frozen_rule,1.25,1.25,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:BitTorrent,all_average,frozen_rule,1.5,1.5,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:BitTorrent,all_average,frozen_rule,2.0,2.0,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:BitTorrent,confidence_budget,frozen_rule,1.0,1.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:BitTorrent,confidence_budget,frozen_rule,1.1,1.1,2000,5,0,0,0,2000,0,0,0,1.0025,0.0025,0.0,,0.0
benign:BitTorrent,confidence_budget,frozen_rule,1.25,1.25,2000,5,0,0,0,2000,0,0,0,1.0025,0.0025,0.0,,0.0
benign:BitTorrent,confidence_budget,frozen_rule,1.5,1.5,2000,7,0,0,0,2000,0,0,0,1.0035,0.0035,0.0,,0.0
benign:BitTorrent,confidence_budget,frozen_rule,2.0,2.0,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:BitTorrent,first_stats,frozen_rule,1.0,1.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:BitTorrent,first_stats,frozen_rule,1.1,1.1,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:BitTorrent,first_stats,frozen_rule,1.25,1.25,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:BitTorrent,first_stats,frozen_rule,1.5,1.5,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:BitTorrent,first_stats,frozen_rule,2.0,2.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:BitTorrent,first_temporal,frozen_rule,1.0,1.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:BitTorrent,first_temporal,frozen_rule,1.1,1.1,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:BitTorrent,first_temporal,frozen_rule,1.25,1.25,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:BitTorrent,first_temporal,frozen_rule,1.5,1.5,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:BitTorrent,first_temporal,frozen_rule,2.0,2.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:BitTorrent,hashrandom_budget,frozen_rule,1.0,1.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:BitTorrent,hashrandom_budget,frozen_rule,1.1,1.1,2000,192,0,0,0,2000,0,0,0,1.096,0.096,0.0,,0.0
benign:BitTorrent,hashrandom_budget,frozen_rule,1.25,1.25,2000,500,0,0,0,2000,0,0,0,1.25,0.25,0.0,,0.0
benign:BitTorrent,hashrandom_budget,frozen_rule,1.5,1.5,2000,1017,0,0,0,2000,0,0,0,1.5085,0.5085,0.0,,0.0
benign:BitTorrent,hashrandom_budget,frozen_rule,2.0,2.0,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:BitTorrent,post_first_temporal_gain_classifier,frozen_gain_model,1.0,1.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:BitTorrent,post_first_temporal_gain_classifier,frozen_gain_model,1.1,1.1,2000,105,0,0,0,2000,0,0,0,1.0525,0.0525,0.0,,0.0
benign:BitTorrent,post_first_temporal_gain_classifier,frozen_gain_model,1.25,1.25,2000,835,0,0,0,2000,0,0,0,1.4175,0.4175,0.0,,0.0
benign:BitTorrent,post_first_temporal_gain_classifier,frozen_gain_model,1.5,1.5,2000,1968,0,0,0,2000,0,0,0,1.984,0.984,0.0,,0.0
benign:BitTorrent,post_first_temporal_gain_classifier,frozen_gain_model,2.0,2.0,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:BitTorrent,post_first_temporal_gain_classifier_positive_stop,frozen_gain_model,,,2000,1977,0,0,0,2000,0,0,0,1.9885000000000002,0.9885,0.0,,0.0
benign:BitTorrent,post_first_temporal_gain_regression,frozen_gain_model,1.0,1.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:BitTorrent,post_first_temporal_gain_regression,frozen_gain_model,1.1,1.1,2000,18,0,0,0,2000,0,0,0,1.009,0.009,0.0,,0.0
benign:BitTorrent,post_first_temporal_gain_regression,frozen_gain_model,1.25,1.25,2000,18,0,0,0,2000,0,0,0,1.009,0.009,0.0,,0.0
benign:BitTorrent,post_first_temporal_gain_regression,frozen_gain_model,1.5,1.5,2000,908,0,0,0,2000,0,0,0,1.454,0.454,0.0,,0.0
benign:BitTorrent,post_first_temporal_gain_regression,frozen_gain_model,2.0,2.0,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:BitTorrent,post_first_temporal_gain_regression_positive_stop,frozen_gain_model,,,2000,18,0,0,0,2000,0,0,0,1.009,0.009,0.0,,0.0
benign:BitTorrent,probability_only_gain_classifier,frozen_gain_model,1.0,1.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:BitTorrent,probability_only_gain_classifier,frozen_gain_model,1.1,1.1,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:BitTorrent,probability_only_gain_classifier,frozen_gain_model,1.25,1.25,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:BitTorrent,probability_only_gain_classifier,frozen_gain_model,1.5,1.5,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:BitTorrent,probability_only_gain_classifier,frozen_gain_model,2.0,2.0,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:BitTorrent,probability_only_gain_classifier_positive_stop,frozen_gain_model,,,2000,1995,0,0,0,2000,0,0,0,1.9975,0.9975,0.0,,0.0
benign:BitTorrent,probability_only_gain_regression,frozen_gain_model,1.0,1.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:BitTorrent,probability_only_gain_regression,frozen_gain_model,1.1,1.1,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:BitTorrent,probability_only_gain_regression,frozen_gain_model,1.25,1.25,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:BitTorrent,probability_only_gain_regression,frozen_gain_model,1.5,1.5,2000,27,0,0,0,2000,0,0,0,1.0135,0.0135,0.0,,0.0
benign:BitTorrent,probability_only_gain_regression,frozen_gain_model,2.0,2.0,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:BitTorrent,probability_only_gain_regression_positive_stop,frozen_gain_model,,,2000,1995,0,0,0,2000,0,0,0,1.9975,0.9975,0.0,,0.0
benign:FTP,all_average,frozen_rule,1.0,1.0,2000,2000,5,117,-112,1740,260,0,0,2.0,1.0,-0.056,,0.13
benign:FTP,all_average,frozen_rule,1.1,1.1,2000,2000,5,117,-112,1740,260,0,0,2.0,1.0,-0.056,,0.13
benign:FTP,all_average,frozen_rule,1.25,1.25,2000,2000,5,117,-112,1740,260,0,0,2.0,1.0,-0.056,,0.13
benign:FTP,all_average,frozen_rule,1.5,1.5,2000,2000,5,117,-112,1740,260,0,0,2.0,1.0,-0.056,,0.13
benign:FTP,all_average,frozen_rule,2.0,2.0,2000,2000,5,117,-112,1740,260,0,0,2.0,1.0,-0.056,,0.13
benign:FTP,confidence_budget,frozen_rule,1.0,1.0,2000,0,0,0,0,1852,148,0,0,1.0,0.0,0.0,,0.074
benign:FTP,confidence_budget,frozen_rule,1.1,1.1,2000,509,5,116,-111,1741,259,0,0,1.2545,0.2545,-0.0555,,0.1295
benign:FTP,confidence_budget,frozen_rule,1.25,1.25,2000,509,5,116,-111,1741,259,0,0,1.2545,0.2545,-0.0555,,0.1295
benign:FTP,confidence_budget,frozen_rule,1.5,1.5,2000,832,5,117,-112,1740,260,0,0,1.416,0.416,-0.056,,0.13
benign:FTP,confidence_budget,frozen_rule,2.0,2.0,2000,2000,5,117,-112,1740,260,0,0,2.0,1.0,-0.056,,0.13
benign:FTP,first_stats,frozen_rule,1.0,1.0,2000,0,37,192,-155,1697,303,0,0,1.0,0.0,-0.0775,,0.1515
benign:FTP,first_stats,frozen_rule,1.1,1.1,2000,0,37,192,-155,1697,303,0,0,1.0,0.0,-0.0775,,0.1515
benign:FTP,first_stats,frozen_rule,1.25,1.25,2000,0,37,192,-155,1697,303,0,0,1.0,0.0,-0.0775,,0.1515
benign:FTP,first_stats,frozen_rule,1.5,1.5,2000,0,37,192,-155,1697,303,0,0,1.0,0.0,-0.0775,,0.1515
benign:FTP,first_stats,frozen_rule,2.0,2.0,2000,0,37,192,-155,1697,303,0,0,1.0,0.0,-0.0775,,0.1515
benign:FTP,first_temporal,frozen_rule,1.0,1.0,2000,0,0,0,0,1852,148,0,0,1.0,0.0,0.0,,0.074
benign:FTP,first_temporal,frozen_rule,1.1,1.1,2000,0,0,0,0,1852,148,0,0,1.0,0.0,0.0,,0.074
benign:FTP,first_temporal,frozen_rule,1.25,1.25,2000,0,0,0,0,1852,148,0,0,1.0,0.0,0.0,,0.074
benign:FTP,first_temporal,frozen_rule,1.5,1.5,2000,0,0,0,0,1852,148,0,0,1.0,0.0,0.0,,0.074
benign:FTP,first_temporal,frozen_rule,2.0,2.0,2000,0,0,0,0,1852,148,0,0,1.0,0.0,0.0,,0.074
benign:FTP,hashrandom_budget,frozen_rule,1.0,1.0,2000,0,0,0,0,1852,148,0,0,1.0,0.0,0.0,,0.074
benign:FTP,hashrandom_budget,frozen_rule,1.1,1.1,2000,206,0,15,-15,1837,163,0,0,1.103,0.103,-0.0075,,0.0815
benign:FTP,hashrandom_budget,frozen_rule,1.25,1.25,2000,530,1,30,-29,1823,177,0,0,1.2650000000000001,0.265,-0.0145,,0.0885
benign:FTP,hashrandom_budget,frozen_rule,1.5,1.5,2000,999,2,58,-56,1796,204,0,0,1.4995,0.4995,-0.028,,0.102
benign:FTP,hashrandom_budget,frozen_rule,2.0,2.0,2000,2000,5,117,-112,1740,260,0,0,2.0,1.0,-0.056,,0.13
benign:FTP,post_first_temporal_gain_classifier,frozen_gain_model,1.0,1.0,2000,0,0,0,0,1852,148,0,0,1.0,0.0,0.0,,0.074
benign:FTP,post_first_temporal_gain_classifier,frozen_gain_model,1.1,1.1,2000,206,0,0,0,1852,148,0,0,1.103,0.103,0.0,,0.074
benign:FTP,post_first_temporal_gain_classifier,frozen_gain_model,1.25,1.25,2000,739,0,7,-7,1845,155,0,0,1.3695,0.3695,-0.0035,,0.0775
benign:FTP,post_first_temporal_gain_classifier,frozen_gain_model,1.5,1.5,2000,911,0,13,-13,1839,161,0,0,1.4555,0.4555,-0.0065,,0.0805
benign:FTP,post_first_temporal_gain_classifier,frozen_gain_model,2.0,2.0,2000,2000,5,117,-112,1740,260,0,0,2.0,1.0,-0.056,,0.13
benign:FTP,post_first_temporal_gain_classifier_positive_stop,frozen_gain_model,,,2000,0,0,0,0,1852,148,0,0,1.0,0.0,0.0,,0.074
benign:FTP,post_first_temporal_gain_regression,frozen_gain_model,1.0,1.0,2000,0,0,0,0,1852,148,0,0,1.0,0.0,0.0,,0.074
benign:FTP,post_first_temporal_gain_regression,frozen_gain_model,1.1,1.1,2000,198,0,15,-15,1837,163,0,0,1.099,0.099,-0.0075,,0.0815
benign:FTP,post_first_temporal_gain_regression,frozen_gain_model,1.25,1.25,2000,836,0,87,-87,1765,235,0,0,1.418,0.418,-0.0435,,0.1175
benign:FTP,post_first_temporal_gain_regression,frozen_gain_model,1.5,1.5,2000,951,0,87,-87,1765,235,0,0,1.4755,0.4755,-0.0435,,0.1175
benign:FTP,post_first_temporal_gain_regression,frozen_gain_model,2.0,2.0,2000,2000,5,117,-112,1740,260,0,0,2.0,1.0,-0.056,,0.13
benign:FTP,post_first_temporal_gain_regression_positive_stop,frozen_gain_model,,,2000,686,0,86,-86,1766,234,0,0,1.343,0.343,-0.043,,0.117
benign:FTP,probability_only_gain_classifier,frozen_gain_model,1.0,1.0,2000,0,0,0,0,1852,148,0,0,1.0,0.0,0.0,,0.074
benign:FTP,probability_only_gain_classifier,frozen_gain_model,1.1,1.1,2000,471,0,87,-87,1765,235,0,0,1.2355,0.2355,-0.0435,,0.1175
benign:FTP,probability_only_gain_classifier,frozen_gain_model,1.25,1.25,2000,1004,0,87,-87,1765,235,0,0,1.502,0.502,-0.0435,,0.1175
benign:FTP,probability_only_gain_classifier,frozen_gain_model,1.5,1.5,2000,1702,0,87,-87,1765,235,0,0,1.851,0.851,-0.0435,,0.1175
benign:FTP,probability_only_gain_classifier,frozen_gain_model,2.0,2.0,2000,2000,5,117,-112,1740,260,0,0,2.0,1.0,-0.056,,0.13
benign:FTP,probability_only_gain_classifier_positive_stop,frozen_gain_model,,,2000,209,0,86,-86,1766,234,0,0,1.1045,0.1045,-0.043,,0.117
benign:FTP,probability_only_gain_regression,frozen_gain_model,1.0,1.0,2000,0,0,0,0,1852,148,0,0,1.0,0.0,0.0,,0.074
benign:FTP,probability_only_gain_regression,frozen_gain_model,1.1,1.1,2000,417,0,86,-86,1766,234,0,0,1.2085,0.2085,-0.043,,0.117
benign:FTP,probability_only_gain_regression,frozen_gain_model,1.25,1.25,2000,428,0,86,-86,1766,234,0,0,1.214,0.214,-0.043,,0.117
benign:FTP,probability_only_gain_regression,frozen_gain_model,1.5,1.5,2000,443,0,86,-86,1766,234,0,0,1.2215,0.2215,-0.043,,0.117
benign:FTP,probability_only_gain_regression,frozen_gain_model,2.0,2.0,2000,2000,5,117,-112,1740,260,0,0,2.0,1.0,-0.056,,0.13
benign:FTP,probability_only_gain_regression_positive_stop,frozen_gain_model,,,2000,414,0,86,-86,1766,234,0,0,1.207,0.207,-0.043,,0.117
benign:Facetime,all_average,frozen_rule,1.0,1.0,2000,2000,0,0,0,346,1654,0,0,2.0,1.0,0.0,,0.827
benign:Facetime,all_average,frozen_rule,1.1,1.1,2000,2000,0,0,0,346,1654,0,0,2.0,1.0,0.0,,0.827
benign:Facetime,all_average,frozen_rule,1.25,1.25,2000,2000,0,0,0,346,1654,0,0,2.0,1.0,0.0,,0.827
benign:Facetime,all_average,frozen_rule,1.5,1.5,2000,2000,0,0,0,346,1654,0,0,2.0,1.0,0.0,,0.827
benign:Facetime,all_average,frozen_rule,2.0,2.0,2000,2000,0,0,0,346,1654,0,0,2.0,1.0,0.0,,0.827
benign:Facetime,confidence_budget,frozen_rule,1.0,1.0,2000,0,0,0,0,346,1654,0,0,1.0,0.0,0.0,,0.827
benign:Facetime,confidence_budget,frozen_rule,1.1,1.1,2000,91,0,0,0,346,1654,0,0,1.0455,0.0455,0.0,,0.827
benign:Facetime,confidence_budget,frozen_rule,1.25,1.25,2000,463,0,0,0,346,1654,0,0,1.2315,0.2315,0.0,,0.827
benign:Facetime,confidence_budget,frozen_rule,1.5,1.5,2000,1952,0,0,0,346,1654,0,0,1.976,0.976,0.0,,0.827
benign:Facetime,confidence_budget,frozen_rule,2.0,2.0,2000,2000,0,0,0,346,1654,0,0,2.0,1.0,0.0,,0.827
benign:Facetime,first_stats,frozen_rule,1.0,1.0,2000,0,0,0,0,346,1654,0,0,1.0,0.0,0.0,,0.827
benign:Facetime,first_stats,frozen_rule,1.1,1.1,2000,0,0,0,0,346,1654,0,0,1.0,0.0,0.0,,0.827
benign:Facetime,first_stats,frozen_rule,1.25,1.25,2000,0,0,0,0,346,1654,0,0,1.0,0.0,0.0,,0.827
benign:Facetime,first_stats,frozen_rule,1.5,1.5,2000,0,0,0,0,346,1654,0,0,1.0,0.0,0.0,,0.827
benign:Facetime,first_stats,frozen_rule,2.0,2.0,2000,0,0,0,0,346,1654,0,0,1.0,0.0,0.0,,0.827
benign:Facetime,first_temporal,frozen_rule,1.0,1.0,2000,0,0,0,0,346,1654,0,0,1.0,0.0,0.0,,0.827
benign:Facetime,first_temporal,frozen_rule,1.1,1.1,2000,0,0,0,0,346,1654,0,0,1.0,0.0,0.0,,0.827
benign:Facetime,first_temporal,frozen_rule,1.25,1.25,2000,0,0,0,0,346,1654,0,0,1.0,0.0,0.0,,0.827
benign:Facetime,first_temporal,frozen_rule,1.5,1.5,2000,0,0,0,0,346,1654,0,0,1.0,0.0,0.0,,0.827
benign:Facetime,first_temporal,frozen_rule,2.0,2.0,2000,0,0,0,0,346,1654,0,0,1.0,0.0,0.0,,0.827
benign:Facetime,hashrandom_budget,frozen_rule,1.0,1.0,2000,0,0,0,0,346,1654,0,0,1.0,0.0,0.0,,0.827
benign:Facetime,hashrandom_budget,frozen_rule,1.1,1.1,2000,194,0,0,0,346,1654,0,0,1.097,0.097,0.0,,0.827
benign:Facetime,hashrandom_budget,frozen_rule,1.25,1.25,2000,496,0,0,0,346,1654,0,0,1.248,0.248,0.0,,0.827
benign:Facetime,hashrandom_budget,frozen_rule,1.5,1.5,2000,998,0,0,0,346,1654,0,0,1.499,0.499,0.0,,0.827
benign:Facetime,hashrandom_budget,frozen_rule,2.0,2.0,2000,2000,0,0,0,346,1654,0,0,2.0,1.0,0.0,,0.827
benign:Facetime,post_first_temporal_gain_classifier,frozen_gain_model,1.0,1.0,2000,0,0,0,0,346,1654,0,0,1.0,0.0,0.0,,0.827
benign:Facetime,post_first_temporal_gain_classifier,frozen_gain_model,1.1,1.1,2000,0,0,0,0,346,1654,0,0,1.0,0.0,0.0,,0.827
benign:Facetime,post_first_temporal_gain_classifier,frozen_gain_model,1.25,1.25,2000,0,0,0,0,346,1654,0,0,1.0,0.0,0.0,,0.827
benign:Facetime,post_first_temporal_gain_classifier,frozen_gain_model,1.5,1.5,2000,0,0,0,0,346,1654,0,0,1.0,0.0,0.0,,0.827
benign:Facetime,post_first_temporal_gain_classifier,frozen_gain_model,2.0,2.0,2000,2000,0,0,0,346,1654,0,0,2.0,1.0,0.0,,0.827
benign:Facetime,post_first_temporal_gain_classifier_positive_stop,frozen_gain_model,,,2000,0,0,0,0,346,1654,0,0,1.0,0.0,0.0,,0.827
benign:Facetime,post_first_temporal_gain_regression,frozen_gain_model,1.0,1.0,2000,0,0,0,0,346,1654,0,0,1.0,0.0,0.0,,0.827
benign:Facetime,post_first_temporal_gain_regression,frozen_gain_model,1.1,1.1,2000,0,0,0,0,346,1654,0,0,1.0,0.0,0.0,,0.827
benign:Facetime,post_first_temporal_gain_regression,frozen_gain_model,1.25,1.25,2000,704,0,0,0,346,1654,0,0,1.3519999999999999,0.352,0.0,,0.827
benign:Facetime,post_first_temporal_gain_regression,frozen_gain_model,1.5,1.5,2000,1691,0,0,0,346,1654,0,0,1.8455,0.8455,0.0,,0.827
benign:Facetime,post_first_temporal_gain_regression,frozen_gain_model,2.0,2.0,2000,2000,0,0,0,346,1654,0,0,2.0,1.0,0.0,,0.827
benign:Facetime,post_first_temporal_gain_regression_positive_stop,frozen_gain_model,,,2000,1691,0,0,0,346,1654,0,0,1.8455,0.8455,0.0,,0.827
benign:Facetime,probability_only_gain_classifier,frozen_gain_model,1.0,1.0,2000,0,0,0,0,346,1654,0,0,1.0,0.0,0.0,,0.827
benign:Facetime,probability_only_gain_classifier,frozen_gain_model,1.1,1.1,2000,91,0,0,0,346,1654,0,0,1.0455,0.0455,0.0,,0.827
benign:Facetime,probability_only_gain_classifier,frozen_gain_model,1.25,1.25,2000,91,0,0,0,346,1654,0,0,1.0455,0.0455,0.0,,0.827
benign:Facetime,probability_only_gain_classifier,frozen_gain_model,1.5,1.5,2000,91,0,0,0,346,1654,0,0,1.0455,0.0455,0.0,,0.827
benign:Facetime,probability_only_gain_classifier,frozen_gain_model,2.0,2.0,2000,2000,0,0,0,346,1654,0,0,2.0,1.0,0.0,,0.827
benign:Facetime,probability_only_gain_classifier_positive_stop,frozen_gain_model,,,2000,91,0,0,0,346,1654,0,0,1.0455,0.0455,0.0,,0.827
benign:Facetime,probability_only_gain_regression,frozen_gain_model,1.0,1.0,2000,0,0,0,0,346,1654,0,0,1.0,0.0,0.0,,0.827
benign:Facetime,probability_only_gain_regression,frozen_gain_model,1.1,1.1,2000,54,0,0,0,346,1654,0,0,1.027,0.027,0.0,,0.827
benign:Facetime,probability_only_gain_regression,frozen_gain_model,1.25,1.25,2000,54,0,0,0,346,1654,0,0,1.027,0.027,0.0,,0.827
benign:Facetime,probability_only_gain_regression,frozen_gain_model,1.5,1.5,2000,54,0,0,0,346,1654,0,0,1.027,0.027,0.0,,0.827
benign:Facetime,probability_only_gain_regression,frozen_gain_model,2.0,2.0,2000,2000,0,0,0,346,1654,0,0,2.0,1.0,0.0,,0.827
benign:Facetime,probability_only_gain_regression_positive_stop,frozen_gain_model,,,2000,54,0,0,0,346,1654,0,0,1.027,0.027,0.0,,0.827
benign:Gmail,all_average,frozen_rule,1.0,1.0,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:Gmail,all_average,frozen_rule,1.1,1.1,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:Gmail,all_average,frozen_rule,1.25,1.25,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:Gmail,all_average,frozen_rule,1.5,1.5,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:Gmail,all_average,frozen_rule,2.0,2.0,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:Gmail,confidence_budget,frozen_rule,1.0,1.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Gmail,confidence_budget,frozen_rule,1.1,1.1,2000,209,0,0,0,2000,0,0,0,1.1045,0.1045,0.0,,0.0
benign:Gmail,confidence_budget,frozen_rule,1.25,1.25,2000,720,0,0,0,2000,0,0,0,1.3599999999999999,0.36,0.0,,0.0
benign:Gmail,confidence_budget,frozen_rule,1.5,1.5,2000,795,0,0,0,2000,0,0,0,1.3975,0.3975,0.0,,0.0
benign:Gmail,confidence_budget,frozen_rule,2.0,2.0,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:Gmail,first_stats,frozen_rule,1.0,1.0,2000,0,0,61,-61,1939,61,0,0,1.0,0.0,-0.0305,,0.0305
benign:Gmail,first_stats,frozen_rule,1.1,1.1,2000,0,0,61,-61,1939,61,0,0,1.0,0.0,-0.0305,,0.0305
benign:Gmail,first_stats,frozen_rule,1.25,1.25,2000,0,0,61,-61,1939,61,0,0,1.0,0.0,-0.0305,,0.0305
benign:Gmail,first_stats,frozen_rule,1.5,1.5,2000,0,0,61,-61,1939,61,0,0,1.0,0.0,-0.0305,,0.0305
benign:Gmail,first_stats,frozen_rule,2.0,2.0,2000,0,0,61,-61,1939,61,0,0,1.0,0.0,-0.0305,,0.0305
benign:Gmail,first_temporal,frozen_rule,1.0,1.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Gmail,first_temporal,frozen_rule,1.1,1.1,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Gmail,first_temporal,frozen_rule,1.25,1.25,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Gmail,first_temporal,frozen_rule,1.5,1.5,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Gmail,first_temporal,frozen_rule,2.0,2.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Gmail,hashrandom_budget,frozen_rule,1.0,1.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Gmail,hashrandom_budget,frozen_rule,1.1,1.1,2000,203,0,0,0,2000,0,0,0,1.1015,0.1015,0.0,,0.0
benign:Gmail,hashrandom_budget,frozen_rule,1.25,1.25,2000,513,0,0,0,2000,0,0,0,1.2565,0.2565,0.0,,0.0
benign:Gmail,hashrandom_budget,frozen_rule,1.5,1.5,2000,1000,0,0,0,2000,0,0,0,1.5,0.5,0.0,,0.0
benign:Gmail,hashrandom_budget,frozen_rule,2.0,2.0,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:Gmail,post_first_temporal_gain_classifier,frozen_gain_model,1.0,1.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Gmail,post_first_temporal_gain_classifier,frozen_gain_model,1.1,1.1,2000,587,0,0,0,2000,0,0,0,1.2934999999999999,0.2935,0.0,,0.0
benign:Gmail,post_first_temporal_gain_classifier,frozen_gain_model,1.25,1.25,2000,1016,0,0,0,2000,0,0,0,1.508,0.508,0.0,,0.0
benign:Gmail,post_first_temporal_gain_classifier,frozen_gain_model,1.5,1.5,2000,1589,0,0,0,2000,0,0,0,1.7945,0.7945,0.0,,0.0
benign:Gmail,post_first_temporal_gain_classifier,frozen_gain_model,2.0,2.0,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:Gmail,post_first_temporal_gain_classifier_positive_stop,frozen_gain_model,,,2000,1671,0,0,0,2000,0,0,0,1.8355000000000001,0.8355,0.0,,0.0
benign:Gmail,post_first_temporal_gain_regression,frozen_gain_model,1.0,1.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Gmail,post_first_temporal_gain_regression,frozen_gain_model,1.1,1.1,2000,404,0,0,0,2000,0,0,0,1.202,0.202,0.0,,0.0
benign:Gmail,post_first_temporal_gain_regression,frozen_gain_model,1.25,1.25,2000,404,0,0,0,2000,0,0,0,1.202,0.202,0.0,,0.0
benign:Gmail,post_first_temporal_gain_regression,frozen_gain_model,1.5,1.5,2000,1364,0,0,0,2000,0,0,0,1.682,0.682,0.0,,0.0
benign:Gmail,post_first_temporal_gain_regression,frozen_gain_model,2.0,2.0,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:Gmail,post_first_temporal_gain_regression_positive_stop,frozen_gain_model,,,2000,404,0,0,0,2000,0,0,0,1.202,0.202,0.0,,0.0
benign:Gmail,probability_only_gain_classifier,frozen_gain_model,1.0,1.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Gmail,probability_only_gain_classifier,frozen_gain_model,1.1,1.1,2000,73,0,0,0,2000,0,0,0,1.0365,0.0365,0.0,,0.0
benign:Gmail,probability_only_gain_classifier,frozen_gain_model,1.25,1.25,2000,73,0,0,0,2000,0,0,0,1.0365,0.0365,0.0,,0.0
benign:Gmail,probability_only_gain_classifier,frozen_gain_model,1.5,1.5,2000,73,0,0,0,2000,0,0,0,1.0365,0.0365,0.0,,0.0
benign:Gmail,probability_only_gain_classifier,frozen_gain_model,2.0,2.0,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:Gmail,probability_only_gain_classifier_positive_stop,frozen_gain_model,,,2000,1891,0,0,0,2000,0,0,0,1.9455,0.9455,0.0,,0.0
benign:Gmail,probability_only_gain_regression,frozen_gain_model,1.0,1.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Gmail,probability_only_gain_regression,frozen_gain_model,1.1,1.1,2000,44,0,0,0,2000,0,0,0,1.022,0.022,0.0,,0.0
