iteration,sample_bootstrap_macro_f1_delta,grouped_bootstrap_macro_f1_delta
689,0.022456586438980408,0.056569435118883016
690,0.02142986065545127,0.03842731588705728
691,0.02131066139640969,0.038856579652150725
692,0.020281949095401375,0.02170970597670807
693,0.01890370477472636,0.05195991297367364
694,0.02080710456442003,0.021915466223478397
695,0.022730859263870196,0.07532173359683147
696,0.022887014459442523,0.0030597085628968346
697,0.02055838742267646,0.022943694187729347
698,0.02205635761796021,0.02609270437174649
699,0.021832462860321034,0.0023859795035051645
700,0.0209394840941598,0.045419227253812755
701,0.02162808305670405,0.02581660091103799
702,0.02463595839759347,0.0005112667702626972
703,0.02116062544778563,0.04949404413849057
704,0.022660642053868196,0.02201208305731117
705,0.021436857629226536,0.0025971442276631063
706,0.01911598601210962,0.01994695513300071
707,0.022321924536856885,0.0007286183047012784
708,0.02269583315029511,0.002377761573049253
709,0.020271274459513045,0.0027002376519194016
710,0.023861206181107986,0.022080756079525865
711,0.022681314814833486,0.00032681276557899874
712,0.021350139552792524,0.061330469598465
713,0.021284351141204638,0.0025115363452998807
714,0.022356534889759527,0.020258404530229646
715,0.02016191955963431,0.0005989064973959124
716,0.022789212023960337,0.0022114825686745387
717,0.02050067073050188,0.03869858461313691
718,0.0217620760569176,0.02365080502244621
719,0.020597109351362164,0.006303349501584732
720,0.021420032961844138,0.0032170449665359646
721,0.021481386876336273,0.021925283790420247
722,0.022813774154149535,0.06116083094523417
723,0.021632873310834744,0.022103082958778497
724,0.02122448410417377,0.002990738246335445
725,0.02142815197423864,0.03789314576653113
726,0.02188776220432187,0.0424130036687963
727,0.020035360071416042,0.019268603584971844
728,0.022565344460714898,0.0002002623289142358
729,0.02324150609845299,0.004407261401961571
730,0.022279442943307637,0.0024258741215995583
731,0.02033566463579406,0.02492596969557148
732,0.021642926669964813,0.0025593370424699113
733,0.021395909054361173,0.003328222258274227
734,0.02341099009355374,0.021111843255584573
735,0.020938772595552546,0.01957017726182908
736,0.022823850441440974,0.004739601721606479
737,0.023494569347962457,0.0030249921497177423
738,0.022418559590795972,0.02598129548102701
739,0.021888384216616097,0.02967377954767536
740,0.023031645184092175,0.0006225694887160849
741,0.020955745931631853,0.021082662185536116
742,0.019950186027165584,0.019994608672189607
743,0.022454038618498817,0.038181597528676336
744,0.021535962275717524,0.042390172779060986
745,0.021580897259962373,0.006335922383768011
746,0.02218243737404435,0.04078477813334147
747,0.0211483960489941,0.0024982522068118795
748,0.018301658567601242,0.0005042199069887898
749,0.01978483619398852,0.02338696263029616
750,0.022270411347758978,0.03826668194938654
751,0.022357459113705014,0.004808057742554994
752,0.02397092391274136,0.0025740272737460046
753,0.020349570345337242,0.021091892196310802
754,0.0218678070447611,0.040268793890761434
755,0.016919941124340254,0.0047454663296453425
756,0.018630839926343956,0.021475808929385498
757,0.022128174293715497,0.00044483128341998857
758,0.022074929358765205,0.022915841554983718
759,0.02270813639692182,0.063264444699906
760,0.022798392689656888,0.00020201204807934747
761,0.020958874895798396,0.004739863798094435
762,0.02143770462206951,0.02117222818795228
763,0.022057721982116973,0.006583867049570036
764,0.022926122427651463,0.07768789914850727
765,0.021764856385871,0.04069662560101173
766,0.017692473660573693,0.023517135100229014
767,0.019959661683061736,0.03959950963563763
768,0.021581950769384184,0.0005011967722891031
769,0.020631960545665406,0.0029212253153952927
770,0.020063956683626705,0.0034837548454589307
771,0.02122116842235311,0.039957685157983924
772,0.021139056985895133,0.02847890616108628
773,0.022383890892953118,0.022209432082960112
774,0.01910211646170945,0.040430991564148755
775,0.02025773147598231,0.02204040721113909
776,0.023295759529573745,0.0008323483533081433
777,0.021775874936818318,0.0024593316829912837
778,0.02230904215728069,0.05748516915735569
779,0.020284585008840228,0.0027878226832934727
780,0.02254688869452104,0.01995122301547636
781,0.02131741721832081,0.0028486893532856383
782,0.02258667934448888,0.056877267411099997
783,0.022035331446831674,0.0027347769481975703
784,0.01925226948791725,0.020041036828295833
785,0.02200351131328393,0.04197804471645705
786,0.01955994107945458,0.042535635758252366
787,0.021411708696998488,0.04276874072078285
788,0.021362299458780987,0.00032947507997638237
789,0.020027228478012304,0.0216203519460072
790,0.02033443414328484,0.019191765291925122
791,0.02074233114871038,0.03902377815484959
792,0.022327961050441436,0.019522908178603027
793,0.022553598820682752,0.0193422995935133
794,0.022095231978724872,0.05911684976846632
795,0.02131903135809643,0.023816348116075692
796,0.021051961850864442,0.02073114851009672
797,0.01915952782974628,0.005210701937499951
798,0.022921990316397856,0.041411613805891645
799,0.021551465416895565,0.018982657992931307
800,0.020755360836658632,0.07738658484800565
801,0.019146379760568655,0.0022527322708135733
802,0.01940522411000345,0.0024274053988373456
803,0.020434834430902438,0.0475809087953839
804,0.02039733672679689,0.022520631796826063
805,0.0222161661816056,0.021548192150397494
806,0.02088977339510989,0.046764696882945045
807,0.02257231203948784,0.021129591349986154
808,0.02059202676372407,0.0002062216640017489
809,0.020941419967064112,0.024140803934405097
810,0.022558859323286273,0.04250825231377753
811,0.02041500186901901,0.028723801510102565
812,0.02291268049223294,0.038863605286783676
813,0.020470129784698754,0.05719739633410026
814,0.021564831839316678,0.024003482664415765
815,0.020549478817059375,0.029499264939657488
816,0.02216513286850308,0.019058412567303007
817,0.019716487207226296,0.042918108946249034
818,0.02194852090160193,0.0216581459696068
819,0.019435976063593485,0.02035672453610371
820,0.0216162182491898,0.04184806243240424
821,0.020543463002180795,0.07880294598735926
822,0.019719436099849164,0.021463173341523367
823,0.0215851959567237,0.021131734530346447
824,0.02079343475074502,0.023164344963862993
825,0.020038700784445473,0.0011879921204441812
826,0.02196018460708027,0.019142342391985756
827,0.020584202765341675,0.018720009779809144
828,0.01931945853163608,0.01947682849557264
829,0.02222254111323363,0.0027959922081535193
830,0.02163586189831479,0.023250462650155956
831,0.021658968445357862,0.00245994565898755
832,0.02145128736012525,0.07639934197911602
833,0.020597906120666476,0.025114311703222203
834,0.017796068565185452,0.0005029789045924993
835,0.021056326373881218,0.0048451705443882664
836,0.02013313370720382,0.019815521277874226
837,0.02189465800128687,0.019792775067576596
838,0.022494584439915366,0.00031413595891849333
839,0.023132284617195187,0.002296030863495946
840,0.022706154675681378,0.020953142117078993
841,0.018900831440572863,0.021405277151174462
842,0.019732810156002367,0.0002998182861663201
843,0.021643328708903065,0.0031283352695127276
844,0.02269005843462868,0.005042981626205645
845,0.023684028104391408,0.002527491661294068
846,0.01964195409826064,0.02295210517057278
847,0.022105468348188606,0.003155844532297336
848,0.020632130245739733,0.0028995670470728374
849,0.01917356867493414,0.03828280531664141
850,0.020776210534087403,0.0005490781897711239
851,0.021600010527345836,0.023587190681827686
852,0.01968852972403934,0.00040899498164181924
853,0.01975090978253391,0.05760878519281265
854,0.01930937260404786,0.0028036013504962876
855,0.024978673021450626,0.024186607834979057
856,0.020056327156965148,0.020254426789070745
857,0.02054941174521696,0.022117762598319768
858,0.021737485543662727,0.021202253465379295
859,0.022747043745015016,0.038959224633626
860,0.022044387356386475,0.042312501227327104
861,0.0229674787367784,0.024472716443418308
862,0.021911326012335253,0.023509689365680098
863,0.020063527840084583,0.002717547486580374
864,0.023072383784440653,0.02225671220367742
865,0.021285972168668787,0.05882661336268691
866,0.019070298375947425,0.0217169957390404
867,0.020941069116375832,0.023909568076238674
868,0.021528085750359693,0.02048528999425203
869,0.022507279306350547,0.023809634654695322
870,0.022617260452342358,0.05911119112382346
871,0.022640696925375514,0.0030378340190082564
872,0.020804287184979176,0.01969054092483269
873,0.02094915460779334,0.0001007078981052345
874,0.021535627755825626,0.02142171675291049
875,0.021248387385581546,0.04073993942937726
876,0.02152645388162533,0.05683078176541101
877,0.02000293093505101,0.0623352265305398
878,0.023130329236106917,0.03875984327584081
879,0.021152491871369916,0.02802398827272734
880,0.02201735770133806,0.04008519515795772
881,0.022031361910012537,0.0005245406137799336
882,0.020025993947136667,0.13898773157729816
883,0.023718179507704495,0.020934438373262587
884,0.023273361281299865,0.01939340939752965
885,0.022235244560025014,0.023041883227581716
886,0.0184536276876639,0.02033154888526345
887,0.01992763263912134,0.022738099028862813
888,0.022617859001957452,0.0034930423891597062
889,0.022839838117495348,0.0005138796942525392
890,0.018213477218838592,0.002681655195689192
891,0.021639657245741573,0.019362888002164014
892,0.02020533523096746,0.04202152537797432
893,0.023700899410123544,0.046828391546558934
894,0.01868486364739974,0.002692351597338938
895,0.02271098238240077,0.0034936672776904043
896,0.022722271082978418,0.0026152137729560376
897,0.020956933795466592,0.004795122259664608
898,0.023560541710030636,0.0022697962403099847
899,0.020500040812870157,0.0070281161390930436
900,0.02326263635400383,0.0027104441932057632
901,0.02045610613750326,0.02562566570618796
902,0.01965347696312192,0.0025322900588394814
903,0.020689898578819976,0.02080732790241957
904,0.024852775030888896,0.019080614620976655
905,0.021377826032429548,0.004651990425201813
906,0.02001704278475125,0.023147090558779837
907,0.020288512771849843,0.022621942335797285
908,0.018493558865620208,0.019830172254754252
909,0.023945481438529148,0.0005993775100373577
910,0.022074311221352727,0.03865160340668217
911,0.02235629538989492,0.042102499509952374
912,0.02068935255744686,0.057925296000812976
913,0.020795324753864364,0.024065000829246896
914,0.022799902303545005,0.019196391803728008
915,0.02115638172604406,0.04278970981848129
916,0.01959829591250306,0.0004238936873552923
917,0.01905903854666957,0.004714673470374575
918,0.021325235387757657,0.038142412157373684
919,0.022253649392197206,0.0597812299604501
920,0.019197482402596888,0.03946756033588872
921,0.021434607657824012,0.03818500746269671
922,0.02224921909970301,0.04218274129877764
923,0.01981120466797126,0.002810457947185041
924,0.0208052120119665,0.02111084290783516
925,0.02352781472763743,0.0026748470939663704
926,0.01930726839743735,0.05678709516044822
927,0.022009848670846655,0.041018706239460134
928,0.02328364466094157,0.023666084763936945
929,0.018785931106449993,0.00030226444807435193
930,0.02099480998529335,0.00030021573499883214
931,0.021725807692520416,0.07939319410290813
932,0.022689023237962735,0.025600520940996296
933,0.023809464693450355,0.019522320441670904
934,0.021890844477143734,0.0001918486825696064
935,0.024298316911417484,0.043095152232921485
936,0.01976415116246022,0.006881439469655692
937,0.023025468967622253,0.03759485401075757
938,0.023266279173831506,0.04294352591613604
939,0.020000432835673654,0.02320519728848003
940,0.020685737051108766,0.02136698597985398
941,0.020339230590970647,0.022258954222273863
942,0.0216479929122666,0.024431274611955933
943,0.02272799945341064,0.039826597125138585
944,0.021401543064593076,0.02534222980212708
945,0.020614197547569768,0.04450056053669238
946,0.02185308082891957,0.023882761721166545
947,0.021632183702169794,0.022130299725221736
948,0.0219494359664254,0.029884738514110776
949,0.02038691873164622,0.000643727978569375
950,0.02405328796414541,0.02403535968648285
951,0.023483936593136523,0.008738397681349874
952,0.02146908096695832,0.0009022046641600223
953,0.021858086515109454,0.03880500121997987
954,0.022340160509673912,0.019690246253794674
955,0.024648578194215176,0.04237776536524418
956,0.0199249632889843,0.020627706295349935
957,0.02151358930836167,0.002956786446854487
958,0.021096879352088926,0.020034013730678257
959,0.023158228442351048,0.022390470624168768
960,0.02348449883045478,0.04256694957852436
961,0.022450568064709464,0.025608468377951943
962,0.02356427905815761,0.03937412263014117
963,0.021321189752288028,0.005192549760445586
964,0.020487350432152218,0.0587802887269685
965,0.022279835080892707,0.019125757406823984
966,0.021860409451370577,0.023263155224986676
967,0.02228585418724993,0.02153078349825044
968,0.021524054152681327,0.040268221674037874
969,0.02208092583681187,0.02462413060912816
970,0.020429786266107253,0.02078893818621652
971,0.01963715731393756,0.04331099761542112
972,0.02003183292064603,0.002209860149211096
973,0.019896428453133663,0.002165472002831459
974,0.019318865659927242,0.029863958103400146
975,0.020838356603789077,0.0229277757748505
976,0.019689356238979272,0.004407605254933555
977,0.018422669964399008,0.008835699921282858
978,0.022980748442266274,0.02631842333663681
979,0.02239710714991927,0.019128215697988837
980,0.023230645204779576,0.004723396521979284
981,0.021278819572540852,0.03958027980134593
982,0.02092976444271244,0.003916526207959903
983,0.02167378179741619,0.03241830828703118
984,0.022568180993099984,0.03134907567662526
985,0.022000040847730773,0.021093368112689137
986,0.01987779502588327,0.0046080550202464154
987,0.02632356174644379,0.020446759237833012
988,0.022489563719514494,0.0006615214219782839
989,0.020639158570666005,0.056347861227664886
990,0.022638114195268066,0.039342013325616154
991,0.022966156371350133,0.022839948840569058
992,0.02060616109022606,0.0086815458171704
993,0.023050624926013952,0.007120127112207664
994,0.02057762658412432,0.004202538678984125
995,0.020667120534972216,0.01948133128603402
996,0.02146958664101628,0.00031795298409020845
997,0.018587521664413353,0.02200874638943795
998,0.02222680459578641,0.0028936238014828364
999,0.022932135444393542,0.023232566282411993
